DEPARTAMENTO;CIUDAD;NOMBRE CONCESIONARIO;NOMBRE EMISORA;CODIGO EMISORA;DISTINTIVO;FRECUENCIA;BANDA;"CLASE DE
EMISORA"
ANTIOQUIA;SALGAR;SOCIEDAD DE MEJORAS PUBLICAS DE SALGAR;PLATEADO STEREO 89.4 F.M.;52228;HKB32;89.4 MHz;FM;COMUNITARIA
ANTIOQUIA;GOMEZ PLATA;CORPORACION DE COMUNICACIONES DE GOMEZ PLATA RADIO PRIMAVERAL - CORAPI;PRIMAVERAL STEREO;53146;HKA79;104.4 MHz;FM;COMUNITARIA
ANTIOQUIA;PUERTO BERRIO;COOPERATIVA DE COMUNICACIONES;PUERTO BERRIO STEREO 89.4 F.M;52728;HKB25;89.4 MHz;FM;COMUNITARIA
ANTIOQUIA;CIUDAD BOLIVAR;CORPORACION RADIO CIUDAD BOLIVAR;RADIO CIUDAD BOLIVAR;52203;HKA49;88.5 MHz;FM;COMUNITARIA
ANTIOQUIA;VENECIA;CORPORACION LA LIBERTAD;RADIO LIBERTAD;52246;HKB63;89.4 MHz;FM;COMUNITARIA
ANTIOQUIA;SANTA ROSA DE OSOS;COOPERATIVA COLANTA;RADIO MAS;52734;HKB50;105.4 MHz;FM;COMUNITARIA
ANTIOQUIA;VEGACHI;CORPORACION DE RADIODIFUSION SONORA;RADIO SOCIAL VEGACHI;52736;HKB62;104.4 MHz;FM;COMUNITARIA
ANTIOQUIA;EBEJICO;JUNTA DE ACCION COMUNAL SEVILLA;RADIOGALAXIA 97.5 FM;52209;HKA71;97.5 MHz;FM;COMUNITARIA
ANTIOQUIA;CAICEDO; ASOCIACION DE MUJERES DEL MUNICIPIO DE CAICEDO- ASMUCA;RADIOMAXIMA FM;53411;HKA53;107.4 MHz;FM;COMUNITARIA
ANTIOQUIA;RIONEGRO;ASOCIACION MUNICIPAL DE JUNTAS DE ACCION COMUNAL;RIONEGRO ESTEREO;52227;HKB30;104.4 MHz;FM;COMUNITARIA
ANTIOQUIA;SABANALARGA;COMITE CULTURAL COMUNITARIO;SABANASTEREO;53114;HKB31;104.4 MHz;FM;COMUNITARIA
ANTIOQUIA;BELLO;COLEGIO PARROQUIAL SAN BUENAVENTURA;SAN BUENAVENTURA ESTEREO;52201;HKA45;95.4 MHz;FM;COMUNITARIA
ANTIOQUIA;SEGOVIA;ASOCIACION AMIGOS POR SEGOVIA;SEGOVIA ESTEREO;52237;HKB44;107.4 MHz;FM;COMUNITARIA
ANTIOQUIA;RETIRO;ASOCIACION COMUNITARIA PRO CALIDAD HUMANA DE LOS GUARCENOS;SISTEMA IRRADIANTE EL RETIRO 89.4;52729;HKB29;89.4 MHz;FM;COMUNITARIA
ANTIOQUIA;GRANADA;ASOCIACION PARA EL DESARROLLO CULTURAL DE GRANADA;SISTEMA IRRADIANTE GRANADA 104.4;52215;HKA80;104.4 MHz;FM;COMUNITARIA
ANTIOQUIA;SOPETRAN;CORPORACION ECOLOGICA LA SOPETRANA CELOSA;SOPETRAN ESTEREO;52239;HKB49;105.4 MHz;FM;COMUNITARIA
ANTIOQUIA;SAN RAFAEL;ASOCIACION COMUNITARIA EL PUEBLO UNIDO;TURISTICA STEREO 95.4 FM;52231;HKB39;95.4 MHz;FM;COMUNITARIA
ANTIOQUIA;CAREPA;CORPORACION COMUNITARIA EL PAPAGAYO;URABAS STEREO;52206;HKA59;104.4 MHz;FM;COMUNITARIA
ANTIOQUIA;YOLOMBO;CORPORACION CULTURAL BARBARA CABALLERO;YOLOMBO ESTEREO;52737;HKB67;89.4 MHz;FM;COMUNITARIA
ANTIOQUIA;ZARAGOZA;CORPORACION ZARAGOZA DIGITAL STEREO 104.4;ZARAGOZA DIGITAL STEREO;52738;HKB69;104.4 MHz;FM;COMUNITARIA
ANTIOQUIA;MEDELLIN;CORPORACION EDUCATIVA Y CULTURAL SIMON BOLIVAR;ZONA RADIO 88.4 FM - AREA DE SERVICIO NO. 1;53408;HJU58;88.4 MHz;FM;COMUNITARIA
ANTIOQUIA;GIRARDOTA;CORPORACION ALTERNATIVA DE GIRARDOTA;RADIO ALTERNATIVA 98.5 F.M.;52214;HKA78;98.5 MHz;FM;COMUNITARIA
ANTIOQUIA;CARAMANTA;CORPORACION PARA LA PROMOCION DE LA EDUCACION LA CULTURA Y EL DESARROLLO SOCIAL DEL MUNICIPIO DE CARAMANTA;CARAMANTA STEREO;53136;HKA58;89.4 MHz;FM;COMUNITARIA
ANTIOQUIA;TARAZA;JUNTA DE ACCION COMUNAL VEREDA MONTENEGRO;EMISORA COMUNITARIA EN TARAZA;53369;HKB53;107.4 MHz;FM;COMUNITARIA
ANTIOQUIA;YALI;ASOCIACION DE COMUNICACIONES DE YALI;EMISORA COMUNITARIA EN YALI;53416;HKB65;89.4 MHz;FM;COMUNITARIA
ANTIOQUIA;HISPANIA;CORPORACION REGIONAL OMEGA - COREON;EMISORA COMUNITARIA EN HISPANIA;54233;HKA85;107.4 MHz;FM;COMUNITARIA
ANTIOQUIA;NECHI;ASOCIACION MUNICIPAL DE MUJERES UNIDAS POR EL PROGRESO DE NECHI - ASMUNE;EMISORA COMUNITARIA EN NECHI;54243;HKA99;107.4 MHz;FM;COMUNITARIA
ANTIOQUIA;SAN FRANCISCO;ASOCIACION COMUNITARIA PARA LA  COMUNICACION Y LA CULTURA;VENTANA ESTEREO;52730;HKB35;89.4 MHz;FM;COMUNITARIA
ANTIOQUIA;BELMIRA;JUNTA DE ACCION COMUNAL LA SALAZAR;EMISORA COMUNITARIA EN BELMIRA;54218;HKA46;95.4 MHz;FM;COMUNITARIA
ANTIOQUIA;LA UNION;CORPORACION ANTIOQUENA DE COMUNICACIONES COMUNITARIA;EMISORA COMUNITARIA EN LA UNION;54237;HKA90;107.4 MHz;FM;COMUNITARIA
ANTIOQUIA;TURBO;ASOCIACION PARA EL FOMENTO DEL ARTE Y LA CULTURA Y LA CONVIVENCIA EN URABA;EMISORA COMUNITARIA EN TURBO;54257;HKB57;98.4 MHz;FM;COMUNITARIA
ANTIOQUIA;SABANETA;CORPORACION SUMANDO FUERZAS;EMISORA COMUNITARIA EN SABANETA;54249;HJJ26;101.5 MHz;FM;COMUNITARIA
ANTIOQUIA;APARTADO;CORPORACION RED URABA JOVEN CORPORED;EMISORA COMUNITARIA EN APARTADO;54216;HJS55;100.4 MHz;FM;COMUNITARIA
ANTIOQUIA;DABEIBA;CORPORACION MIA Y TUYA;EMISORA COMUNITARIA EN DABEIBA;54228;HKA69;104.4 MHz;FM;COMUNITARIA
ANTIOQUIA;SAN PEDRO DE URABA;FUNDACION VIDA HOGAR Y PAZ - FUNDAVIPHO;EMISORA COMUNITARIA EN SAN PEDRO DE URABA;54251;HKB47;88.4 MHz;FM;COMUNITARIA
ANTIOQUIA;MEDELLIN;CORPORACION JUCCAD SEMBRANDO SUENOS;SHEKINAH LA VOZ 107.4 FM;54239;HJU59;107.4 MHz;FM;COMUNITARIA
ANTIOQUIA;ANDES;ASOCIACION DE JUNTAS DE ACCION COMUNAL;EMISORA COMUNITARIA EN ANDES;54213;HKA34;104.4 MHz;FM;COMUNITARIA
ANTIOQUIA;ITAGÜI;CORPORACION CULTURAL Y COMUNITARIA CIUDAD CORUNIDA;ITAGÜI ESTEREO;54234;HJJ24;105.4 MHz;FM;COMUNITARIA
ANTIOQUIA;CACERES;JUNTA DE ACCION COMUNAL VEREDA VILLA DE LOS COMUNEROS;CACERES ESTEREO;54221;HKA52;105.4 MHz;FM;COMUNITARIA
ANTIOQUIA;CAROLINA DEL PRINCIPE;ONG CORPORACION GENERACION INTERACTIVA DE LAS COMUNICACIONES;EMISORA COMUNITARIA EN  CAROLINA DEL PRINCIPE;54223;HKA61;89.4 MHz;FM;COMUNITARIA
ANTIOQUIA;ANGOSTURA;ALCALDIA MUNICIPAL DE ANGOSTURA;ANGOSTURA ESTEREO 89.2 F.M.;53470;HJA48;89.2 MHz;FM;INTERES PUBLICO
ANTIOQUIA;ANDES;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESRTEREO;52709;HJG20;97.5 MHz;FM;INTERES PUBLICO
ANTIOQUIA;EL BAGRE;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;52616;HJG40;106.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;PUERTO BERRIO;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;52980;HJA85;90.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;MARINILLA;FUNDACION TECNOLOGICA RURAL - COREDI;COREDI FM ;53468;HJA52;90.5 MHz;FM;INTERES PUBLICO
ANTIOQUIA;MEDELLIN;UNIVERSIDAD DE ANTIOQUIA;EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - AM MEDELLIN;51507;HJDU;1410 kHz;AM;INTERES PUBLICO
ANTIOQUIA;ANDES;UNIVERSIDAD DE ANTIOQUIA;EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - ANDES;53024;HJB90;100.9 MHz;FM;INTERES PUBLICO
ANTIOQUIA;CARMEN DE VIBORAL;UNIVERSIDAD DE ANTIOQUIA;EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - EL CARMEN DE VIBORAL;52998;HJG34;103.4 MHz;FM;INTERES PUBLICO
ANTIOQUIA;MEDELLIN;UNIVERSIDAD DE ANTIOQUIA;EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - FM MEDELLIN;52131;HJB84;101.9 MHz;FM;INTERES PUBLICO
ANTIOQUIA;PUERTO BERRIO;UNIVERSIDAD DE ANTIOQUIA;EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - PUERTO BERRIO;52997;HJG62;94.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;SANTA FE DE ANTIOQUIA;UNIVERSIDAD DE ANTIOQUIA;EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - SANTA FE DE ANTIOQUIA;53308;HJC39;90.6 MHz;FM;INTERES PUBLICO
ANTIOQUIA;TURBO;UNIVERSIDAD DE ANTIOQUIA;EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA URABA 102.3;52995;HJG82;102.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;CAUCASIA;UNIVERSIDAD DE ANTIOQUIA;EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA-CAUCASIA;52996;HJB96;96.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;MEDELLIN;UNIVERSIDAD DE MEDELLIN;EMISORA CULTURAL UNIVERSIDAD DE MEDELLIN. FRECUENCIA U 940 AM;53486;HJA76;940 kHz;AM;INTERES PUBLICO
ANTIOQUIA;APARTADO;ALCALDIA MUNICIPAL DE APARTADO;EMISORA DE LA ALCALDIA DE APARTADO;53472;HJD25;100.9 MHz;FM;INTERES PUBLICO
ANTIOQUIA;MEDELLIN;UNIVERSIDAD NACIONAL DE COLOMBIA - SECCIONAL MEDELLIN;EMISORA UN RADIO MEDELLIN;52876;HJG51;100.4 MHz;FM;INTERES PUBLICO
ANTIOQUIA;DABEIBA;ALCALDIA MUNICIPAL DE DABEIBA;LA MUNICIPAL STEREO 105.3 FM;53521;HJG39;105.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;LA CEJA;MUNICIPIO DE LA CEJA DEL TAMBO;RADIO CAPIRO;52178;HJE26;1460 kHz;AM;INTERES PUBLICO
ANTIOQUIA;CHIGORODO;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53261;HJYN;89.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;MARINILLA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53263;HJHF;550 kHz;AM;INTERES PUBLICO
ANTIOQUIA;ITUANGO;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53560;HJD35;106.5 MHz;FM;INTERES PUBLICO
ANTIOQUIA;MEDELLIN;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIONICA;53262;HJXA;99.9 MHz;FM;INTERES PUBLICO
ANTIOQUIA;RIONEGRO;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA;SONORA STEREO;53525;HJA96;98.4 MHz;FM;INTERES PUBLICO
ANTIOQUIA;SEGOVIA;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA STEREO;52189;HJG73;105.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;MEDELLIN;POLICIA NACIONAL DE COLOMBIA;EMISORA DE INTERES PUBLICO EN MEDELLIN;52599;HJG52;96.4 MHz;FM;INTERES PUBLICO
ANTIOQUIA;APARTADO;RESGUARDO DE LAS COMUNIDADES INDIGENAS EMBERA CHAMI Y ZENU DE LA PALMA.FONADE CONVENIO 199031.;EMISORA EMBERA CHAMI y ZENU DE LA PALMA;53025;HJZ73;690 kHz;AM;INTERES PUBLICO
ANTIOQUIA;MURINDO;MUNICIPIO DE MURINDO;EMISORA DE INTERES PUBLICO EN MURINDO;53302;HKN70;1530 kHz;AM;INTERES PUBLICO
ANTIOQUIA;APARTADO;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL APARTADO;53311;HJS54;99.9 MHz;FM;INTERES PUBLICO
ANTIOQUIA;JARDIN;RESGUARDO INDIGENA KARMATA RUA CRISTIANIA;EMISORA CABILDO CRISTIANIA;53317;HJZ74;90.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;TURBO;MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL;MARINA ESTEREO;53504;HJC98;98.9 MHz;FM;INTERES PUBLICO
ANTIOQUIA;SANTA ROSA DE OSOS;ALCALDIA MUNICIPAL DE SANTA ROSA DE OSOS;MI TIERRA RADIO 88.1 FM;53523;HJB24;88.1 MHz;FM;INTERES PUBLICO
ANTIOQUIA;CONCEPCION;MUNICIPIO DE CONCEPCION;EMISORA DE INTERES PUBLICO EN CONCEPCION;53561;HJD43;91.1 MHz;FM;INTERES PUBLICO
ANTIOQUIA;LIBORINA;MUNICIPIO DE LIBORINA;EMISORA DE INTERES PUBLICO EN LIBORINA;53585;HJG48;88.9 MHz;FM;INTERES PUBLICO
ANTIOQUIA;SAN ANDRES DE CUERQUIA;MUNICIPIO DE SAN ANDRES DE CUERQUIA;EMISORA DE INTERES PUBLICO EN SAN ANDRES DE CUERQUIA;53586;HJG67;95.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;BETANIA;MUNICIPIO DE BETANIA;EMISORA DE INTERES PUBLICO EN BETANIA;53607;HJD68;91.8 MHz;FM;INTERES PUBLICO
ANTIOQUIA;GIRARDOTA;MUNICIPIO DE GIRARDOTA;GIRARDOTA ESTEREO 101,4 F.M.;53641;HJE52;101.4 MHz;FM;INTERES PUBLICO
ANTIOQUIA;ITUANGO;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53649;HJG45;92.3 MHz;FM;INTERES PUBLICO
ANTIOQUIA;COPACABANA;MUNICIPIO DE COPACABANA;EMISORA DE INTERES PUBLICO EN COPACABANA;53327;HKA68;89.4 MHz;FM;INTERES PUBLICO
ANTIOQUIA;LA ESTRELLA;MUNICIPIO DE LA ESTRELLA;UNIVERSAL ESTEREO;53502;HJA49;89.4 MHz;FM;INTERES PUBLICO
ANTIOQUIA;EL BAGRE;INSTITUCION EDUCATIVA LA ESMERALDA;EMISORA DE INTERES PUBLICO EN EL BAGRE;53597;HJAO;88.4 MHz;FM;INTERES PUBLICO
ARAUCA;ARAUCA;CONSTRUCTORA BRIMOS LTDA.;ARAUCA FM STEREO 100.3 FM STEREO;52077;HJB46;100.3 MHz;FM;COMERCIAL
ARAUCA;ARAUCA;INVERSIONES Y NEGOCIOS DEL ORIENTE SAS;MERIDIANO 70;51792;HJE74;1170 kHz;AM;COMERCIAL
ARAUCA;ARAUCA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;W RADIO ARAUCA;54076;HJC34;102.3 MHz;FM;COMERCIAL
ARAUCA;ARAUCA;OSCAR GARRID MUNOZ LOPEZ Y GINA ASCENETH ZARATE BOLANOS - EMISORA LA VOZ DEL CINARUCO ARAUCA;LA VOZ DEL CINARUCO;51784;HJE73;1050 kHz;AM;COMERCIAL
ARAUCA;SARAVENA;IGLESIA CRISTIANA CUADRANGULAR;EMISORA COMERCIAL EN SARAVENA;54002;HJH21;89.3 MHz;FM;COMERCIAL
ARAUCA;ARAUQUITA;FUNDACION INTERCULTURAL MAKAGUAN SIKUANI;RADIO CRISTALINA DEL ORIENTE;53221;HKB72;88.3 MHz;FM;COMUNITARIA
ARAUCA;ARAUCA;CORPORACION DE DESARROLLO INTEGRAL COMUNITARIO CORPODIC;KAPITAL STEREO 107.3 F.M.;52248;HKB71;107.3 MHz;FM;COMUNITARIA
ARAUCA;FORTUL;"ASOCIACION CULTURAL FORTULENA ""ACULFOR""";RADIO ANTERES DEL ORIENTE;53031;HKB74;107.3 MHz;FM;COMUNITARIA
ARAUCA;SARAVENA;SARARE  F.M. STEREO;SARARE FM STEREO 88.3;52249;HKB76;88.3 MHz;FM;COMUNITARIA
ARAUCA;TAME;CLUB DEPORTIVO FERIAS TAME - ARAUCA - TAME ESTEREO;TAME STEREO;52250;HKB77;88.3 MHz;FM;COMUNITARIA
ARAUCA;TAME;FUNDACION PARA EL DESARROLLO INTEGRAL DEL SER HUMANO EN LAS DIFERENTES ETAPAS DE LA VIDA;EMISORA COMUNITARIA EN TAME;54266;HJF60;105.2 MHz;FM;COMUNITARIA
ARAUCA;ARAUCA;ASOCIACION DEPARTAMENTAL DE PERIODISTAS DE ARAUCA;EMISORA COMUNITARIA EN ARAUCA;54261;HJF57;107.9 MHz;FM;COMUNITARIA
ARAUCA;ARAUQUITA;ASOCIACION MUNICIPAL DE JUNTAS DE ACCION COMUNAL DEL MUNICIPIO DE ARAUQUITA DEPARTAMENTO DE ARAUCA;EMISORA COMUNITARIA EN ARAUQUITA;54262;HJF58;89.7 MHz;FM;COMUNITARIA
ARAUCA;ARAUCA;MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL;EMISORA MARINA ESTEREO;53506;HJC85;89.3 MHz;FM;INTERES PUBLICO
ARAUCA;ARAUCA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53488;HJPG;92.3 MHz;FM;INTERES PUBLICO
ARAUCA;SARAVENA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53611;HJH22;98.3 MHz;FM;INTERES PUBLICO
ARAUCA;ARAUCA;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL ARAUCA;52906;HJG93;90.3 MHz;FM;INTERES PUBLICO
ARAUCA;TAME;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA STEREO;52981;HJH24;101.3 MHz;FM;INTERES PUBLICO
ARAUCA;ARAUCA;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA STEREO;53007;HJG94;91.3 MHz;FM;INTERES PUBLICO
ARAUCA;TAME;ALCALDIA MUNICIPAL DE TAME;EMISORA ALCALDIA DE TAME;53484;HJG98;103.5 MHz;FM;INTERES PUBLICO
ARAUCA;SARAVENA;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL SARAVENA 107.9;53620;HJD54;107.9 MHz;FM;INTERES PUBLICO
ARAUCA;ARAUQUITA;RADIO TELEVISION NACIONAL DE COLOMBIA - EMISORA PAZ;RADIO NACIONAL DE COLOMBIA;53673;HJHG;88.9 MHz;FM;INTERES PUBLICO
ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;SAN ANDRES;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;CARACOL RADIO;51785;HJHU;1260 kHz;AM;COMERCIAL
ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;SAN ANDRES;VITAL INVERSIONES S.A.;LA MEGA ESTEREO;52687;HJN25;100.5 MHz;FM;COMERCIAL
ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;SAN ANDRES;RADIO CADENA NACIONAL S.A.S;RCN RADIO;51908;HJMY;910 kHz;AM;COMERCIAL
ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;SAN ANDRES;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;TROPICANA;51950;HJSK;97.5 MHz;FM;COMERCIAL
ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;SAN ANDRES;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53288;HJXP;99.5 MHz;FM;INTERES PUBLICO
ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;SAN ANDRES;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL;52907;HJN48;105.5 MHz;FM;INTERES PUBLICO
ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;SAN ANDRES;MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL;MARINA STEREO SAN ANDRES ISLA;52993;HJA91;94.5 MHz;FM;INTERES PUBLICO
ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA;PROVIDENCIA Y SANTA CATALINA;MUNICIPIO DE PROVIDENCIA Y SANTA CATALINA ISLAS - ATENCION Y PREVENCION DE DESASTRES;EMISORA DE INTERES PUBLICO EN PROVIDENCIA Y SANTA CATALINA ISLAS;53659;HJP94;90.5 MHz;FM;INTERES PUBLICO
ATLANTICO;BARRANQUILLA;RADIO DE LA ROSA S.A - EMISORA W RADIO DE BARRANQUILLA;97.6 FM BESAME - BARRANQUILLA;52635;HJH26;97.6 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;DIGITAL ESTEREO S.A.S;ANTENA DOS;51556;HJAS;1400 kHz;AM;COMERCIAL
ATLANTICO;PALMAR DE VARELA;ORGANIZACION RADIAL OLIMPICA S.A;ATLANTICO FM;54081;HJH33;98.6 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;EMISORA MIL VEINTE S.A.;BESAME;52634;HJH25;88.6 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;MARAZUL RADIO Y TELEVISION LTDA. Y ASESORIAS PATO S.A;BLU RADIO;52636;HJH27;100.1 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;CARACOL RADIO;51551;HJAT;1100 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;COMPANIA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.;CARACOL RADIO;52047;HJQU;90.1 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;COLMUNDO RADIO S.A. LA CADENA DE LA PAZ;COLMUNDO BARRANQUILLA;51979;HJPW;1430 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;CIRCUITO RADIAL DEL ATLANTICO EMISORAS ABC LTDA.;EMISORA A.B.C.;51538;HJOK;1250 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;ORGANIZACION RADIAL OLIMPICA - EMISORA ATLANTICO;EMISORA ATLANTICO A.M;51539;HJAH;1070 kHz;AM;COMERCIAL
ATLANTICO;JUAN DE ACOSTA;IGLESIA MANANTIAL DE VIDA ETERNA;EMISORA VIDA FM;54057;HJH32;99.6 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;DIGITAL ESTEREO S.A.S;LA MEGA ESTEREO;51872;HJDX;93.1 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;LA VOZ DE LA COSTA LIMITADA;LA VOZ DE LA COSTA LIMITADA;51542;HJCT;1190 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;IGLESIA CRISTIANA CUADRANGULAR;LA VOZ DE LA PATRIA;51546;HJAK;1310 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;ARTURO ELIAS DONADO ORTIZ;LA VOZ DEL CARIBE;51545;HJFA;1340 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;CORPORACION CENTRO CARISMATICO MINUTO DE DIOS;MINUTO DE DIOS ;51547;HJBO;1370 kHz;AM;COMERCIAL
ATLANTICO;PUERTO COLOMBIA;CONSORCIO PUERTA DE ORO COMUNICACIONES LTDA. Y ORGANIZACION CRISTIANA DE RADIO COMUNICACIONES LTDA.;OXIGENO BY LOS40;52637;HJH34;92.6 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;CORPORACION UNIVERSIDAD AUTONOMA DEL CARIBE;RADIO CULTURAL UNIAUTONOMA;51892;HJBA;94.1 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;ASOCIACION RADIO MARIA  DE COLOMBIA -;RADIO MARIA DE BARRANQUILLA;51552;HJQZ;1580 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;ORGANIZACION CRISTIANA DE RADIO - COMUNICACIONES LTDA.;RADIO MINUTO;51544;HJLQ;1520 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;CHAR DIAZ  S.A.S;RADIO OLIMPICA FM ESTEREO;51964;HJOJ;92.1 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;EDUARDO  ESPER FAYAD;RADIO PLAYA MENDOZA;51512;HJSO;1280 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;ORGANIZACION RADIAL OLIMPICA - RADIO TIEMPO DE ORO BARRANQUILLA;RADIO TIEMPO DE ORO;51862;HJRO;96.1 MHz;FM;COMERCIAL
ATLANTICO;SANTO TOMAS;HORIZONTE EMISORA COLOMBIANA SAS;RADIO UNO;54000;HJH35;95.6 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;RADIO CADENA NACIONAL S.A.S;RCN RADIO;51540;HJAJ;760 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;RADIO CADENA NACIONAL S.A.S;EL SOL ;51982;HJEX;99.1 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;IDECOMER S.A.S.;SISTEMA CARDENAL 1010 AM;51553;HJOP;1010 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A;TROPICANA F.M. ESTEREO;51874;HJCF;89.1 MHz;FM;COMERCIAL
ATLANTICO;BARRANQUILLA;CADENA DE RADIOCOMUNICACIONES VIDA NUEVA LTDA.;RADIO VIDA NUEVA;51541;HJAY;870 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;ROBERTO ESPER REBAJE;RADIO LIBERTAD;51543;HJHJ;600 kHz;AM;COMERCIAL
ATLANTICO;BARRANQUILLA;UNION TEMPORAL LA  VOZ DE LA COSTA LTDA.;RADIO TROPICAL;51554;HJAI;1040 kHz;AM;COMERCIAL
ATLANTICO;CAMPO DE LA CRUZ;ORGANIZACION SOLARTE Y CIA S.C.A;ESTACION 104.1 FM;54090;HJH31;104.1 MHz;FM;COMERCIAL
